WAVELENGTH  FLUX_DISK    FLUX_WD    FLUX_SEC       FLUX
 9408.9109 7.1143e-14 1.6924e-15  4.3410e-13 5.0694e-13
 9409.9560 7.1115e-14 1.6917e-15  4.3395e-13 5.0676e-13
 9411.0011 7.1086e-14 1.6910e-15  4.3381e-13 5.0658e-13
 9412.0462 7.1058e-14 1.6903e-15  4.3366e-13 5.0641e-13
 9413.0913 7.1030e-14 1.6896e-15  4.3351e-13 5.0623e-13
 9414.1364 7.1002e-14 1.6889e-15  4.3337e-13 5.0606e-13
 9415.1815 7.0973e-14 1.6882e-15  4.3322e-13 5.0588e-13
 9416.2266 7.0945e-14 1.6875e-15  4.3307e-13 5.0571e-13
 9417.2717 7.0917e-14 1.6868e-15  4.3293e-13 5.0553e-13
 9418.3168 7.0889e-14 1.6861e-15  4.3278e-13 5.0535e-13
 9419.3619 7.0860e-14 1.6854e-15  4.3263e-13 5.0518e-13
 9420.4070 7.0832e-14 1.6847e-15  4.3249e-13 5.0500e-13
 9421.4521 7.0804e-14 1.6841e-15  4.3234e-13 5.0483e-13
 9422.4972 7.0776e-14 1.6834e-15  4.3220e-13 5.0465e-13
 9423.5424 7.0748e-14 1.6827e-15  4.3205e-13 5.0448e-13
 9424.5875 7.0720e-14 1.6820e-15  4.3190e-13 5.0430e-13
 9425.6326 7.0691e-14 1.6813e-15  4.3176e-13 5.0413e-13
 9426.6777 7.0663e-14 1.6806e-15  4.3161e-13 5.0395e-13
 9427.7228 7.0635e-14 1.6799e-15  4.3146e-13 5.0378e-13
 9428.7679 7.0607e-14 1.6792e-15  4.3132e-13 5.0361e-13
 9429.8130 7.0579e-14 1.6785e-15  4.3117e-13 5.0343e-13
 9430.8581 7.0551e-14 1.6778e-15  4.3103e-13 5.0326e-13
 9431.9032 7.0523e-14 1.6771e-15  4.3088e-13 5.0308e-13
 9432.9483 7.0495e-14 1.6764e-15  4.3074e-13 5.0291e-13
 9433.9934 7.0467e-14 1.6757e-15  4.3059e-13 5.0273e-13
 9435.0385 7.0439e-14 1.6750e-15  4.3045e-13 5.0256e-13
 9436.0836 7.0411e-14 1.6743e-15  4.3030e-13 5.0239e-13
 9437.1287 7.0383e-14 1.6737e-15  4.3015e-13 5.0221e-13
 9438.1738 7.0355e-14 1.6730e-15  4.3001e-13 5.0204e-13
 9439.2189 7.0327e-14 1.6723e-15  4.2986e-13 5.0186e-13
 9440.2640 7.0299e-14 1.6716e-15  4.2972e-13 5.0169e-13
 9441.3091 7.0271e-14 1.6709e-15  4.2957e-13 5.0152e-13
 9442.3542 7.0243e-14 1.6702e-15  4.2943e-13 5.0134e-13
 9443.3993 7.0216e-14 1.6695e-15  4.2928e-13 5.0117e-13
 9444.4444 7.0188e-14 1.6688e-15  4.2914e-13 5.0100e-13
 9445.4895 7.0160e-14 1.6681e-15  4.2899e-13 5.0082e-13
 9446.5347 7.0132e-14 1.6675e-15  4.2885e-13 5.0065e-13
 9447.5798 7.0104e-14 1.6668e-15  4.2870e-13 5.0047e-13
 9448.6249 7.0076e-14 1.6661e-15  4.2856e-13 5.0030e-13
 9449.6700 7.0049e-14 1.6654e-15  4.2841e-13 5.0013e-13
 9450.7151 7.0021e-14 1.6647e-15  4.2827e-13 4.9996e-13
 9451.7602 6.9993e-14 1.6640e-15  4.2813e-13 4.9978e-13
 9452.8053 6.9965e-14 1.6633e-15  4.2798e-13 4.9961e-13
 9453.8504 6.9938e-14 1.6627e-15  4.2784e-13 4.9944e-13
 9454.8955 6.9910e-14 1.6620e-15  4.2769e-13 4.9926e-13
 9455.9406 6.9882e-14 1.6613e-15  4.2755e-13 4.9909e-13
 9456.9857 6.9854e-14 1.6606e-15  4.2740e-13 4.9892e-13
 9458.0308 6.9827e-14 1.6599e-15  4.2726e-13 4.9875e-13
 9459.0759 6.9799e-14 1.6592e-15  4.2712e-13 4.9857e-13
 9460.1210 6.9771e-14 1.6586e-15  4.2697e-13 4.9840e-13
 9461.1661 6.9744e-14 1.6579e-15  4.2683e-13 4.9823e-13
 9462.2112 6.9716e-14 1.6572e-15  4.2668e-13 4.9806e-13
 9463.2563 6.9688e-14 1.6565e-15  4.2654e-13 4.9788e-13
 9464.3014 6.9661e-14 1.6558e-15  4.2640e-13 4.9771e-13
 9465.3465 6.9633e-14 1.6551e-15  4.2625e-13 4.9754e-13
 9466.3916 6.9606e-14 1.6545e-15  4.2611e-13 4.9737e-13
 9467.4367 6.9578e-14 1.6538e-15  4.2596e-13 4.9720e-13
 9468.4818 6.9551e-14 1.6531e-15  4.2582e-13 4.9702e-13
 9469.5270 6.9523e-14 1.6524e-15  4.2568e-13 4.9685e-13
 9470.5721 6.9495e-14 1.6517e-15  4.2553e-13 4.9668e-13
 9471.6172 6.9468e-14 1.6511e-15  4.2539e-13 4.9651e-13
 9472.6623 6.9440e-14 1.6504e-15  4.2525e-13 4.9634e-13
 9473.7074 6.9413e-14 1.6497e-15  4.2510e-13 4.9617e-13
 9474.7525 6.9385e-14 1.6490e-15  4.2496e-13 4.9599e-13
 9475.7976 6.9358e-14 1.6484e-15  4.2482e-13 4.9582e-13
 9476.8427 6.9331e-14 1.6477e-15  4.2467e-13 4.9565e-13
 9477.8878 6.9303e-14 1.6470e-15  4.2453e-13 4.9548e-13
 9478.9329 6.9276e-14 1.6463e-15  4.2439e-13 4.9531e-13
 9479.9780 6.9248e-14 1.6457e-15  4.2424e-13 4.9514e-13
 9481.0231 6.9221e-14 1.6450e-15  4.2410e-13 4.9497e-13
 9482.0682 6.9194e-14 1.6443e-15  4.2396e-13 4.9480e-13
 9483.1133 6.9166e-14 1.6436e-15  4.2382e-13 4.9463e-13
 9484.1584 6.9139e-14 1.6430e-15  4.2367e-13 4.9446e-13
 9485.2035 6.9111e-14 1.6423e-15  4.2353e-13 4.9428e-13
 9486.2486 6.9084e-14 1.6416e-15  4.2339e-13 4.9411e-13
 9487.2937 6.9057e-14 1.6409e-15  4.2325e-13 4.9394e-13
 9488.3388 6.9029e-14 1.6403e-15  4.2310e-13 4.9377e-13
 9489.3839 6.9002e-14 1.6396e-15  4.2296e-13 4.9360e-13
 9490.4290 6.8975e-14 1.6389e-15  4.2282e-13 4.9343e-13
 9491.4741 6.8948e-14 1.6382e-15  4.2268e-13 4.9326e-13
 9492.5193 6.8920e-14 1.6376e-15  4.2253e-13 4.9309e-13
 9493.5644 6.8893e-14 1.6369e-15  4.2239e-13 4.9292e-13
 9494.6095 6.8866e-14 1.6362e-15  4.2225e-13 4.9275e-13
 9495.6546 6.8839e-14 1.6356e-15  4.2211e-13 4.9258e-13
 9496.6997 6.8812e-14 1.6349e-15  4.2197e-13 4.9241e-13
 9497.7448 6.8784e-14 1.6342e-15  4.2182e-13 4.9224e-13
 9498.7899 6.8757e-14 1.6335e-15  4.2168e-13 4.9207e-13
 9499.8350 6.8730e-14 1.6329e-15  4.2154e-13 4.9190e-13
 9500.8801 6.8703e-14 1.6322e-15  4.2140e-13 4.9173e-13
 9501.9252 6.8676e-14 1.6315e-15  4.2126e-13 4.9156e-13
 9502.9703 6.8649e-14 1.6309e-15  4.2111e-13 4.9139e-13
 9504.0154 6.8622e-14 1.6302e-15  4.2097e-13 4.9122e-13
 9505.0605 6.8595e-14 1.6295e-15  4.2083e-13 4.9106e-13
 9506.1056 6.8567e-14 1.6289e-15  4.2069e-13 4.9089e-13
 9507.1507 6.8540e-14 1.6282e-15  4.2055e-13 4.9072e-13
 9508.1958 6.8513e-14 1.6275e-15  4.2041e-13 4.9055e-13
 9509.2409 6.8486e-14 1.6269e-15  4.2027e-13 4.9038e-13
 9510.2860 6.8459e-14 1.6262e-15  4.2012e-13 4.9021e-13
 9511.3311 6.8432e-14 1.6255e-15  4.1998e-13 4.9004e-13
 9512.3762 6.8405e-14 1.6249e-15  4.1984e-13 4.8987e-13
 9513.4213 6.8378e-14 1.6242e-15  4.1970e-13 4.8970e-13
 9514.4664 6.8351e-14 1.6235e-15  4.1956e-13 4.8953e-13
 9515.5116 6.8324e-14 1.6229e-15  4.1942e-13 4.8937e-13
 9516.5567 6.8297e-14 1.6222e-15  4.1928e-13 4.8920e-13
 9517.6018 6.8270e-14 1.6215e-15  4.1914e-13 4.8903e-13
 9518.6469 6.8244e-14 1.6209e-15  4.1900e-13 4.8886e-13
 9519.6920 6.8217e-14 1.6202e-15  4.1886e-13 4.8869e-13
 9520.7371 6.8190e-14 1.6196e-15  4.1871e-13 4.8852e-13
 9521.7822 6.8163e-14 1.6189e-15  4.1857e-13 4.8836e-13
 9522.8273 6.8136e-14 1.6182e-15  4.1843e-13 4.8819e-13
 9523.8724 6.8109e-14 1.6176e-15  4.1829e-13 4.8802e-13
 9524.9175 6.8082e-14 1.6169e-15  4.1815e-13 4.8785e-13
 9525.9626 6.8056e-14 1.6162e-15  4.1801e-13 4.8768e-13
 9527.0077 6.8029e-14 1.6156e-15  4.1787e-13 4.8752e-13
 9528.0528 6.8002e-14 1.6149e-15  4.1773e-13 4.8735e-13
 9529.0979 6.7975e-14 1.6143e-15  4.1759e-13 4.8718e-13
 9530.1430 6.7948e-14 1.6136e-15  4.1745e-13 4.8701e-13
 9531.1881 6.7922e-14 1.6129e-15  4.1731e-13 4.8684e-13
 9532.2332 6.7895e-14 1.6123e-15  4.1717e-13 4.8668e-13
 9533.2783 6.7868e-14 1.6116e-15  4.1703e-13 4.8651e-13
 9534.3234 6.7841e-14 1.6110e-15  4.1689e-13 4.8634e-13
 9535.3685 6.7815e-14 1.6103e-15  4.1675e-13 4.8618e-13
 9536.4136 6.7788e-14 1.6096e-15  4.1661e-13 4.8601e-13
 9537.4587 6.7761e-14 1.6090e-15  4.1647e-13 4.8584e-13
 9538.5039 6.7735e-14 1.6083e-15  4.1633e-13 4.8567e-13
 9539.5490 6.7708e-14 1.6077e-15  4.1619e-13 4.8551e-13
 9540.5941 6.7681e-14 1.6070e-15  4.1605e-13 4.8534e-13
 9541.6392 6.7655e-14 1.6064e-15  4.1591e-13 4.8517e-13
 9542.6843 6.7628e-14 1.6057e-15  4.1577e-13 4.8501e-13
 9543.7294 6.7601e-14 1.6051e-15  4.1563e-13 4.8484e-13
 9544.7745 6.7575e-14 1.6044e-15  4.1549e-13 4.8467e-13
 9545.8196 6.7548e-14 1.6037e-15  4.1535e-13 4.8451e-13
 9546.8647 6.7522e-14 1.6031e-15  4.1521e-13 4.8434e-13
 9547.9098 6.7495e-14 1.6024e-15  4.1508e-13 4.8417e-13
 9548.9549 6.7469e-14 1.6018e-15  4.1494e-13 4.8401e-13
 9550.0000 6.7442e-14 1.6011e-15  4.1480e-13 4.8384e-13
 9551.0451 6.7416e-14 1.6005e-15  4.1466e-13 4.8367e-13
 9552.0902 6.7389e-14 1.5998e-15  4.1452e-13 4.8351e-13
 9553.1353 6.7363e-14 1.5992e-15  4.1438e-13 4.8334e-13
 9554.1804 6.7336e-14 1.5985e-15  4.1424e-13 4.8318e-13
 9555.2255 6.7310e-14 1.5979e-15  4.1410e-13 4.8301e-13
 9556.2706 6.7283e-14 1.5972e-15  4.1396e-13 4.8284e-13
 9557.3157 6.7257e-14 1.5966e-15  4.1383e-13 4.8268e-13
 9558.3608 6.7230e-14 1.5959e-15  4.1369e-13 4.8251e-13
 9559.4059 6.7204e-14 1.5953e-15  4.1355e-13 4.8235e-13
 9560.4510 6.7178e-14 1.5946e-15  4.1341e-13 4.8218e-13
 9561.4961 6.7151e-14 1.5940e-15  4.1327e-13 4.8202e-13
 9562.5413 6.7125e-14 1.5933e-15  4.1313e-13 4.8185e-13
 9563.5864 6.7098e-14 1.5927e-15  4.1299e-13 4.8168e-13
 9564.6315 6.7072e-14 1.5920e-15  4.1286e-13 4.8152e-13
 9565.6766 6.7046e-14 1.5914e-15  4.1272e-13 4.8135e-13
 9566.7217 6.7019e-14 1.5907e-15  4.1258e-13 4.8119e-13
 9567.7668 6.6993e-14 1.5901e-15  4.1244e-13 4.8102e-13
 9568.8119 6.6967e-14 1.5894e-15  4.1230e-13 4.8086e-13
 9569.8570 6.6941e-14 1.5888e-15  4.1216e-13 4.8069e-13
 9570.9021 6.6914e-14 1.5881e-15  4.1203e-13 4.8053e-13
 9571.9472 6.6888e-14 1.5875e-15  4.1189e-13 4.8036e-13
 9572.9923 6.6862e-14 1.5868e-15  4.1175e-13 4.8020e-13
 9574.0374 6.6836e-14 1.5862e-15  4.1161e-13 4.8003e-13
 9575.0825 6.6809e-14 1.5855e-15  4.1148e-13 4.7987e-13
 9576.1276 6.6783e-14 1.5849e-15  4.1134e-13 4.7971e-13
 9577.1727 6.6757e-14 1.5843e-15  4.1120e-13 4.7954e-13
 9578.2178 6.6731e-14 1.5836e-15  4.1106e-13 4.7938e-13
 9579.2629 6.6705e-14 1.5830e-15  4.1092e-13 4.7921e-13
 9580.3080 6.6679e-14 1.5823e-15  4.1079e-13 4.7905e-13
 9581.3531 6.6652e-14 1.5817e-15  4.1065e-13 4.7888e-13
 9582.3982 6.6626e-14 1.5810e-15  4.1051e-13 4.7872e-13
 9583.4433 6.6600e-14 1.5804e-15  4.1037e-13 4.7856e-13
 9584.4884 6.6574e-14 1.5798e-15  4.1024e-13 4.7839e-13
 9585.5336 6.6548e-14 1.5791e-15  4.1010e-13 4.7823e-13
 9586.5787 6.6522e-14 1.5785e-15  4.0996e-13 4.7806e-13
 9587.6238 6.6496e-14 1.5778e-15  4.0983e-13 4.7790e-13
 9588.6689 6.6470e-14 1.5772e-15  4.0969e-13 4.7774e-13
 9589.7140 6.6444e-14 1.5765e-15  4.0955e-13 4.7757e-13
 9590.7591 6.6418e-14 1.5759e-15  4.0942e-13 4.7741e-13
 9591.8042 6.6392e-14 1.5753e-15  4.0928e-13 4.7725e-13
 9592.8493 6.6366e-14 1.5746e-15  4.0914e-13 4.7708e-13
 9593.8944 6.6340e-14 1.5740e-15  4.0900e-13 4.7692e-13
 9594.9395 6.6314e-14 1.5733e-15  4.0887e-13 4.7675e-13
 9595.9846 6.6288e-14 1.5727e-15  4.0873e-13 4.7659e-13
 9597.0297 6.6262e-14 1.5721e-15  4.0859e-13 4.7643e-13
 9598.0748 6.6236e-14 1.5714e-15  4.0846e-13 4.7627e-13
 9599.1199 6.6210e-14 1.5708e-15  4.0832e-13 4.7610e-13
 9600.1650 6.6184e-14 1.5702e-15  4.0819e-13 4.7594e-13
 9601.2101 6.6158e-14 1.5695e-15  4.0805e-13 4.7578e-13
 9602.2552 6.6132e-14 1.5689e-15  4.0791e-13 4.7561e-13
 9603.3003 6.6106e-14 1.5682e-15  4.0778e-13 4.7545e-13
 9604.3454 6.6080e-14 1.5676e-15  4.0764e-13 4.7529e-13
 9605.3905 6.6055e-14 1.5670e-15  4.0750e-13 4.7513e-13
 9606.4356 6.6029e-14 1.5663e-15  4.0737e-13 4.7496e-13
 9607.4807 6.6003e-14 1.5657e-15  4.0723e-13 4.7480e-13
 9608.5259 6.5977e-14 1.5651e-15  4.0710e-13 4.7464e-13
 9609.5710 6.5951e-14 1.5644e-15  4.0696e-13 4.7448e-13
 9610.6161 6.5926e-14 1.5638e-15  4.0682e-13 4.7431e-13
 9611.6612 6.5900e-14 1.5632e-15  4.0669e-13 4.7415e-13
 9612.7063 6.5874e-14 1.5625e-15  4.0655e-13 4.7399e-13
 9613.7514 6.5848e-14 1.5619e-15  4.0642e-13 4.7383e-13
 9614.7965 6.5823e-14 1.5613e-15  4.0628e-13 4.7366e-13
 9615.8416 6.5797e-14 1.5606e-15  4.0614e-13 4.7350e-13
 9616.8867 6.5771e-14 1.5600e-15  4.0601e-13 4.7334e-13
 9617.9318 6.5745e-14 1.5594e-15  4.0587e-13 4.7318e-13
 9618.9769 6.5720e-14 1.5587e-15  4.0574e-13 4.7302e-13
 9620.0220 6.5694e-14 1.5581e-15  4.0560e-13 4.7286e-13
 9621.0671 6.5668e-14 1.5575e-15  4.0547e-13 4.7269e-13
 9622.1122 6.5643e-14 1.5568e-15  4.0533e-13 4.7253e-13
 9623.1573 6.5617e-14 1.5562e-15  4.0520e-13 4.7237e-13
 9624.2024 6.5591e-14 1.5556e-15  4.0506e-13 4.7221e-13
 9625.2475 6.5566e-14 1.5549e-15  4.0493e-13 4.7205e-13
 9626.2926 6.5540e-14 1.5543e-15  4.0479e-13 4.7189e-13
 9627.3377 6.5515e-14 1.5537e-15  4.0466e-13 4.7172e-13
 9628.3828 6.5489e-14 1.5531e-15  4.0452e-13 4.7156e-13
 9629.4279 6.5463e-14 1.5524e-15  4.0439e-13 4.7140e-13
 9630.4730 6.5438e-14 1.5518e-15  4.0425e-13 4.7124e-13
 9631.5182 6.5412e-14 1.5512e-15  4.0412e-13 4.7108e-13
 9632.5633 6.5387e-14 1.5505e-15  4.0398e-13 4.7092e-13
 9633.6084 6.5361e-14 1.5499e-15  4.0385e-13 4.7076e-13
 9634.6535 6.5336e-14 1.5493e-15  4.0371e-13 4.7060e-13
 9635.6986 6.5310e-14 1.5487e-15  4.0358e-13 4.7044e-13
 9636.7437 6.5285e-14 1.5480e-15  4.0344e-13 4.7028e-13
 9637.7888 6.5259e-14 1.5474e-15  4.0331e-13 4.7012e-13
 9638.8339 6.5234e-14 1.5468e-15  4.0317e-13 4.6996e-13
 9639.8790 6.5209e-14 1.5462e-15  4.0304e-13 4.6980e-13
 9640.9241 6.5183e-14 1.5455e-15  4.0291e-13 4.6963e-13
 9641.9692 6.5158e-14 1.5449e-15  4.0277e-13 4.6947e-13
 9643.0143 6.5132e-14 1.5443e-15  4.0264e-13 4.6931e-13
 9644.0594 6.5107e-14 1.5437e-15  4.0250e-13 4.6915e-13
 9645.1045 6.5081e-14 1.5430e-15  4.0237e-13 4.6899e-13
 9646.1496 6.5056e-14 1.5424e-15  4.0224e-13 4.6883e-13
 9647.1947 6.5031e-14 1.5418e-15  4.0210e-13 4.6867e-13
 9648.2398 6.5005e-14 1.5412e-15  4.0197e-13 4.6851e-13
 9649.2849 6.4980e-14 1.5405e-15  4.0183e-13 4.6835e-13
 9650.3300 6.4955e-14 1.5399e-15  4.0170e-13 4.6819e-13
 9651.3751 6.4929e-14 1.5393e-15  4.0157e-13 4.6803e-13
 9652.4202 6.4904e-14 1.5387e-15  4.0143e-13 4.6788e-13
 9653.4653 6.4879e-14 1.5381e-15  4.0130e-13 4.6772e-13
 9654.5105 6.4854e-14 1.5374e-15  4.0116e-13 4.6756e-13
 9655.5556 6.4828e-14 1.5368e-15  4.0103e-13 4.6740e-13
 9656.6007 6.4803e-14 1.5362e-15  4.0090e-13 4.6724e-13
 9657.6458 6.4778e-14 1.5356e-15  4.0076e-13 4.6708e-13
 9658.6909 6.4753e-14 1.5350e-15  4.0063e-13 4.6692e-13
 9659.7360 6.4727e-14 1.5343e-15  4.0050e-13 4.6676e-13
 9660.7811 6.4702e-14 1.5337e-15  4.0036e-13 4.6660e-13
 9661.8262 6.4677e-14 1.5331e-15  4.0023e-13 4.6644e-13
 9662.8713 6.4652e-14 1.5325e-15  4.0010e-13 4.6628e-13
 9663.9164 6.4627e-14 1.5319e-15  3.9996e-13 4.6612e-13
 9664.9615 6.4602e-14 1.5312e-15  3.9983e-13 4.6596e-13
 9666.0066 6.4576e-14 1.5306e-15  3.9970e-13 4.6581e-13
 9667.0517 6.4551e-14 1.5300e-15  3.9957e-13 4.6565e-13
 9668.0968 6.4526e-14 1.5294e-15  3.9943e-13 4.6549e-13
 9669.1419 6.4501e-14 1.5288e-15  3.9930e-13 4.6533e-13
 9670.1870 6.4476e-14 1.5282e-15  3.9917e-13 4.6517e-13
 9671.2321 6.4451e-14 1.5275e-15  3.9903e-13 4.6501e-13
 9672.2772 6.4426e-14 1.5269e-15  3.9890e-13 4.6485e-13
 9673.3223 6.4401e-14 1.5263e-15  3.9877e-13 4.6470e-13
 9674.3674 6.4376e-14 1.5257e-15  3.9864e-13 4.6454e-13
 9675.4125 6.4351e-14 1.5251e-15  3.9850e-13 4.6438e-13
 9676.4576 6.4326e-14 1.5245e-15  3.9837e-13 4.6422e-13
 9677.5028 6.4301e-14 1.5239e-15  3.9824e-13 4.6406e-13
 9678.5479 6.4276e-14 1.5232e-15  3.9811e-13 4.6391e-13
 9679.5930 6.4251e-14 1.5226e-15  3.9797e-13 4.6375e-13
 9680.6381 6.4226e-14 1.5220e-15  3.9784e-13 4.6359e-13
 9681.6832 6.4201e-14 1.5214e-15  3.9771e-13 4.6343e-13
 9682.7283 6.4176e-14 1.5208e-15  3.9758e-13 4.6327e-13
 9683.7734 6.4151e-14 1.5202e-15  3.9745e-13 4.6312e-13
 9684.8185 6.4126e-14 1.5196e-15  3.9731e-13 4.6296e-13
 9685.8636 6.4101e-14 1.5189e-15  3.9718e-13 4.6280e-13
 9686.9087 6.4076e-14 1.5183e-15  3.9705e-13 4.6264e-13
 9687.9538 6.4051e-14 1.5177e-15  3.9692e-13 4.6249e-13
 9688.9989 6.4026e-14 1.5171e-15  3.9679e-13 4.6233e-13
 9690.0440 6.4002e-14 1.5165e-15  3.9665e-13 4.6217e-13
 9691.0891 6.3977e-14 1.5159e-15  3.9652e-13 4.6201e-13
 9692.1342 6.3952e-14 1.5153e-15  3.9639e-13 4.6186e-13
 9693.1793 6.3927e-14 1.5147e-15  3.9626e-13 4.6170e-13
 9694.2244 6.3902e-14 1.5141e-15  3.9613e-13 4.6154e-13
 9695.2695 6.3878e-14 1.5135e-15  3.9600e-13 4.6139e-13
 9696.3146 6.3853e-14 1.5128e-15  3.9586e-13 4.6123e-13
 9697.3597 6.3828e-14 1.5122e-15  3.9573e-13 4.6107e-13
 9698.4048 6.3803e-14 1.5116e-15  3.9560e-13 4.6092e-13
 9699.4499 6.3778e-14 1.5110e-15  3.9547e-13 4.6076e-13
 9700.4950 6.3754e-14 1.5104e-15  3.9534e-13 4.6060e-13
 9701.5402 6.3729e-14 1.5098e-15  3.9521e-13 4.6045e-13
 9702.5853 6.3704e-14 1.5092e-15  3.9508e-13 4.6029e-13
 9703.6304 6.3680e-14 1.5086e-15  3.9495e-13 4.6013e-13
 9704.6755 6.3655e-14 1.5080e-15  3.9481e-13 4.5998e-13
 9705.7206 6.3630e-14 1.5074e-15  3.9468e-13 4.5982e-13
 9706.7657 6.3606e-14 1.5068e-15  3.9455e-13 4.5966e-13
 9707.8108 6.3581e-14 1.5062e-15  3.9442e-13 4.5951e-13
 9708.8559 6.3556e-14 1.5056e-15  3.9429e-13 4.5935e-13
 9709.9010 6.3532e-14 1.5050e-15  3.9416e-13 4.5920e-13
 9710.9461 6.3507e-14 1.5044e-15  3.9403e-13 4.5904e-13
 9711.9912 6.3482e-14 1.5038e-15  3.9390e-13 4.5888e-13
 9713.0363 6.3458e-14 1.5031e-15  3.9377e-13 4.5873e-13
 9714.0814 6.3433e-14 1.5025e-15  3.9364e-13 4.5857e-13
 9715.1265 6.3409e-14 1.5019e-15  3.9351e-13 4.5842e-13
 9716.1716 6.3384e-14 1.5013e-15  3.9338e-13 4.5826e-13
 9717.2167 6.3359e-14 1.5007e-15  3.9325e-13 4.5811e-13
 9718.2618 6.3335e-14 1.5001e-15  3.9312e-13 4.5795e-13
 9719.3069 6.3310e-14 1.4995e-15  3.9298e-13 4.5779e-13
 9720.3520 6.3286e-14 1.4989e-15  3.9285e-13 4.5764e-13
 9721.3971 6.3261e-14 1.4983e-15  3.9272e-13 4.5748e-13
 9722.4422 6.3237e-14 1.4977e-15  3.9259e-13 4.5733e-13
 9723.4873 6.3212e-14 1.4971e-15  3.9246e-13 4.5717e-13
 9724.5325 6.3188e-14 1.4965e-15  3.9233e-13 4.5702e-13
 9725.5776 6.3163e-14 1.4959e-15  3.9220e-13 4.5686e-13
 9726.6227 6.3139e-14 1.4953e-15  3.9207e-13 4.5671e-13
 9727.6678 6.3115e-14 1.4947e-15  3.9194e-13 4.5655e-13
 9728.7129 6.3090e-14 1.4941e-15  3.9181e-13 4.5640e-13
 9729.7580 6.3066e-14 1.4935e-15  3.9168e-13 4.5624e-13
 9730.8031 6.3041e-14 1.4929e-15  3.9155e-13 4.5609e-13
 9731.8482 6.3017e-14 1.4923e-15  3.9142e-13 4.5593e-13
 9732.8933 6.2993e-14 1.4917e-15  3.9130e-13 4.5578e-13
 9733.9384 6.2968e-14 1.4911e-15  3.9117e-13 4.5563e-13
 9734.9835 6.2944e-14 1.4905e-15  3.9104e-13 4.5547e-13
 9736.0286 6.2920e-14 1.4899e-15  3.9091e-13 4.5532e-13
 9737.0737 6.2895e-14 1.4893e-15  3.9078e-13 4.5516e-13
 9738.1188 6.2871e-14 1.4887e-15  3.9065e-13 4.5501e-13
 9739.1639 6.2847e-14 1.4881e-15  3.9052e-13 4.5485e-13
 9740.2090 6.2822e-14 1.4876e-15  3.9039e-13 4.5470e-13
 9741.2541 6.2798e-14 1.4870e-15  3.9026e-13 4.5455e-13
 9742.2992 6.2774e-14 1.4864e-15  3.9013e-13 4.5439e-13
 9743.3443 6.2750e-14 1.4858e-15  3.9000e-13 4.5424e-13
 9744.3894 6.2725e-14 1.4852e-15  3.8987e-13 4.5408e-13
 9745.4345 6.2701e-14 1.4846e-15  3.8974e-13 4.5393e-13
 9746.4796 6.2677e-14 1.4840e-15  3.8961e-13 4.5378e-13
 9747.5248 6.2653e-14 1.4834e-15  3.8949e-13 4.5362e-13
 9748.5699 6.2628e-14 1.4828e-15  3.8936e-13 4.5347e-13
 9749.6150 6.2604e-14 1.4822e-15  3.8923e-13 4.5331e-13
 9750.6601 6.2580e-14 1.4816e-15  3.8910e-13 4.5316e-13
 9751.7052 6.2556e-14 1.4810e-15  3.8897e-13 4.5301e-13
 9752.7503 6.2532e-14 1.4804e-15  3.8884e-13 4.5285e-13
 9753.7954 6.2508e-14 1.4798e-15  3.8871e-13 4.5270e-13
 9754.8405 6.2483e-14 1.4792e-15  3.8858e-13 4.5255e-13
 9755.8856 6.2459e-14 1.4786e-15  3.8846e-13 4.5239e-13
 9756.9307 6.2435e-14 1.4781e-15  3.8833e-13 4.5224e-13
 9757.9758 6.2411e-14 1.4775e-15  3.8820e-13 4.5209e-13
 9759.0209 6.2387e-14 1.4769e-15  3.8807e-13 4.5193e-13
 9760.0660 6.2363e-14 1.4763e-15  3.8794e-13 4.5178e-13
 9761.1111 6.2339e-14 1.4757e-15  3.8781e-13 4.5163e-13
 9762.1562 6.2315e-14 1.4751e-15  3.8769e-13 4.5148e-13
 9763.2013 6.2291e-14 1.4745e-15  3.8756e-13 4.5132e-13
 9764.2464 6.2267e-14 1.4739e-15  3.8743e-13 4.5117e-13
 9765.2915 6.2243e-14 1.4733e-15  3.8730e-13 4.5102e-13
 9766.3366 6.2219e-14 1.4727e-15  3.8717e-13 4.5087e-13
 9767.3817 6.2195e-14 1.4722e-15  3.8705e-13 4.5071e-13
 9768.4268 6.2171e-14 1.4716e-15  3.8692e-13 4.5056e-13
 9769.4719 6.2147e-14 1.4710e-15  3.8679e-13 4.5041e-13
 9770.5171 6.2123e-14 1.4704e-15  3.8666e-13 4.5026e-13
 9771.5622 6.2099e-14 1.4698e-15  3.8653e-13 4.5010e-13
 9772.6073 6.2075e-14 1.4692e-15  3.8641e-13 4.4995e-13
 9773.6524 6.2051e-14 1.4686e-15  3.8628e-13 4.4980e-13
 9774.6975 6.2027e-14 1.4680e-15  3.8615e-13 4.4965e-13
 9775.7426 6.2003e-14 1.4675e-15  3.8602e-13 4.4949e-13
 9776.7877 6.1979e-14 1.4669e-15  3.8590e-13 4.4934e-13
 9777.8328 6.1955e-14 1.4663e-15  3.8577e-13 4.4919e-13
 9778.8779 6.1932e-14 1.4657e-15  3.8564e-13 4.4904e-13
 9779.9230 6.1908e-14 1.4651e-15  3.8551e-13 4.4889e-13
 9780.9681 6.1884e-14 1.4645e-15  3.8539e-13 4.4874e-13
